experiment_id,experiment_group,protocol_version,dataset,data_root,outer_target,method,trainer_method,backbone,seed,optimization_seed,source_split_seed,lambda_f,lambda_k,temperature,augmentation_M,selection_protocol,config_hash,dataset_fingerprint,status,result_path,checkpoint_path,gpu,exit_code,rerun_reason
cross-officehome-erm-Real_World-seed42,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,erm,erm,torchvision:resnet50:IMAGENET1K_V2,42,42,42,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,2dfdea8753fd495fd7f5c5c48207cf567838633166cec09651ab4444cc1a7b6f,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/erm/Real_World/42/officehome_Real_World_resnet50_erm_seed42.json,runs/revision/cross_dataset/officehome/erm/Real_World/42/officehome_Real_World_resnet50_erm_seed42.pt,2,0,
cross-officehome-erm-Real_World-seed123,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,erm,erm,torchvision:resnet50:IMAGENET1K_V2,123,123,123,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,f5f22d0e9e27a89ee8c0acbc4e134b651e3e96385f20450c9ea6ac5ad9e74ee6,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/erm/Real_World/123/officehome_Real_World_resnet50_erm_seed123.json,runs/revision/cross_dataset/officehome/erm/Real_World/123/officehome_Real_World_resnet50_erm_seed123.pt,2,0,
cross-officehome-erm-Real_World-seed3407,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,erm,erm,torchvision:resnet50:IMAGENET1K_V2,3407,3407,3407,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,812d3f7fa192443877126f0ffa1d1f697834671be035560cda535a00d4f20b08,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/erm/Real_World/3407/officehome_Real_World_resnet50_erm_seed3407.json,runs/revision/cross_dataset/officehome/erm/Real_World/3407/officehome_Real_World_resnet50_erm_seed3407.pt,2,0,
cross-officehome-erm-Real_World-seed2026,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,erm,erm,torchvision:resnet50:IMAGENET1K_V2,2026,2026,2026,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,255e98b2b8eda0081a836e1670950fbd39a3c0dce022007233ff07715fc3e7c8,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/erm/Real_World/2026/officehome_Real_World_resnet50_erm_seed2026.json,runs/revision/cross_dataset/officehome/erm/Real_World/2026/officehome_Real_World_resnet50_erm_seed2026.pt,2,0,
cross-officehome-erm-Real_World-seed2027,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,erm,erm,torchvision:resnet50:IMAGENET1K_V2,2027,2027,2027,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,ac37186ea01adae10f368905098da931d0cd89f4cfed941da7abe7cb6c96c9a4,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/erm/Real_World/2027/officehome_Real_World_resnet50_erm_seed2027.json,runs/revision/cross_dataset/officehome/erm/Real_World/2027/officehome_Real_World_resnet50_erm_seed2027.pt,2,0,
cross-officehome-strong_aug-Art-seed42,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,42,42,42,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,e027bd45c7b1d6003c15a1cc1e6ce0816dcb155439fffcfd051d2ea5883be083,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Art/42/officehome_Art_resnet50_strong_aug_seed42.json,runs/revision/cross_dataset/officehome/strong_aug/Art/42/officehome_Art_resnet50_strong_aug_seed42.pt,2,0,
cross-officehome-strong_aug-Art-seed123,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,123,123,123,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,fac89782afb0b159b98120fcbc17afe2ceb54fbb9e86456549abf7757b84ac7f,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Art/123/officehome_Art_resnet50_strong_aug_seed123.json,runs/revision/cross_dataset/officehome/strong_aug/Art/123/officehome_Art_resnet50_strong_aug_seed123.pt,2,0,
cross-officehome-strong_aug-Art-seed3407,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,3407,3407,3407,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,f4f7d5a8468d057e75e9580987fdac181929d77915fca322abc3faf45c58e45e,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Art/3407/officehome_Art_resnet50_strong_aug_seed3407.json,runs/revision/cross_dataset/officehome/strong_aug/Art/3407/officehome_Art_resnet50_strong_aug_seed3407.pt,2,0,
cross-officehome-strong_aug-Art-seed2026,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,2026,2026,2026,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,f7fd1490b657e515a9e4f1109bd4d7f0034569c9280bcfcccfb94bc1bb6cc9c7,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Art/2026/officehome_Art_resnet50_strong_aug_seed2026.json,runs/revision/cross_dataset/officehome/strong_aug/Art/2026/officehome_Art_resnet50_strong_aug_seed2026.pt,2,0,
cross-officehome-strong_aug-Art-seed2027,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,2027,2027,2027,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,58e21959dd0187ec585f859ca915c77d3b3dd7d29a21281386b48ab9167a4186,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Art/2027/officehome_Art_resnet50_strong_aug_seed2027.json,runs/revision/cross_dataset/officehome/strong_aug/Art/2027/officehome_Art_resnet50_strong_aug_seed2027.pt,2,0,
cross-officehome-strong_aug-Clipart-seed42,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,42,42,42,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,2e5845a7b74721b77e9f6e8fbc6b006b6148cfb2fd1f278903297f03816e97b1,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Clipart/42/officehome_Clipart_resnet50_strong_aug_seed42.json,runs/revision/cross_dataset/officehome/strong_aug/Clipart/42/officehome_Clipart_resnet50_strong_aug_seed42.pt,2,0,
cross-officehome-strong_aug-Clipart-seed123,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,123,123,123,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,d076425dcd9d8c2ebf2f795c13ec41da3dee894dc1e3002e146d298020d4ab4b,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Clipart/123/officehome_Clipart_resnet50_strong_aug_seed123.json,runs/revision/cross_dataset/officehome/strong_aug/Clipart/123/officehome_Clipart_resnet50_strong_aug_seed123.pt,2,0,
cross-officehome-strong_aug-Clipart-seed3407,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,3407,3407,3407,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,c61b4dd21c35930a91aa3a3ce3999c5f1b804f1fcb2de701042ac00def314b6f,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Clipart/3407/officehome_Clipart_resnet50_strong_aug_seed3407.json,runs/revision/cross_dataset/officehome/strong_aug/Clipart/3407/officehome_Clipart_resnet50_strong_aug_seed3407.pt,2,0,
cross-officehome-strong_aug-Clipart-seed2026,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,2026,2026,2026,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,22fc7c1f9a84fd0431ab0150e1985035651801c3c76683be47d814f3f1e7f7ec,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Clipart/2026/officehome_Clipart_resnet50_strong_aug_seed2026.json,runs/revision/cross_dataset/officehome/strong_aug/Clipart/2026/officehome_Clipart_resnet50_strong_aug_seed2026.pt,2,0,
cross-officehome-strong_aug-Clipart-seed2027,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,2027,2027,2027,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,2b0dcf7d067f7763695149e788a3e5ccf5a9f9b065c29ab5c421c664addd7b52,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Clipart/2027/officehome_Clipart_resnet50_strong_aug_seed2027.json,runs/revision/cross_dataset/officehome/strong_aug/Clipart/2027/officehome_Clipart_resnet50_strong_aug_seed2027.pt,2,0,scheduler_concurrency_increase_before_completion
cross-officehome-strong_aug-Product-seed42,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Product,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,42,42,42,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,25739c835b074d741bbe04573a4b8ebba22e81fc54684b67f78dc85333082fd8,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Product/42/officehome_Product_resnet50_strong_aug_seed42.json,runs/revision/cross_dataset/officehome/strong_aug/Product/42/officehome_Product_resnet50_strong_aug_seed42.pt,2,0,
cross-officehome-strong_aug-Product-seed123,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Product,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,123,123,123,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,a44aed6809e5ba81426bf109ea2623d8c4425210d96dda0cc7a4f493318e08d9,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Product/123/officehome_Product_resnet50_strong_aug_seed123.json,runs/revision/cross_dataset/officehome/strong_aug/Product/123/officehome_Product_resnet50_strong_aug_seed123.pt,2,0,
cross-officehome-strong_aug-Product-seed3407,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Product,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,3407,3407,3407,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,99b227dcb93611184c93d8ca226690c4d0981ffbcf2dcc67c240ac981854550e,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Product/3407/officehome_Product_resnet50_strong_aug_seed3407.json,runs/revision/cross_dataset/officehome/strong_aug/Product/3407/officehome_Product_resnet50_strong_aug_seed3407.pt,2,0,
cross-officehome-strong_aug-Product-seed2026,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Product,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,2026,2026,2026,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,530f9f14bbad32e824a4c7ab5e03501276781b01c4abe8f090e6fa339b0f0b2e,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Product/2026/officehome_Product_resnet50_strong_aug_seed2026.json,runs/revision/cross_dataset/officehome/strong_aug/Product/2026/officehome_Product_resnet50_strong_aug_seed2026.pt,2,0,
cross-officehome-strong_aug-Product-seed2027,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Product,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,2027,2027,2027,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,d01240d1fa1f58bcac7f32bc010fef55ef05009f82d643403e7565f920c1f5fc,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Product/2027/officehome_Product_resnet50_strong_aug_seed2027.json,runs/revision/cross_dataset/officehome/strong_aug/Product/2027/officehome_Product_resnet50_strong_aug_seed2027.pt,2,0,
cross-officehome-strong_aug-Real_World-seed42,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,42,42,42,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,049575363eb68f59c70a51ac4e68d80a86c645b4b7e2aa4e5b19f267a54c56fe,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Real_World/42/officehome_Real_World_resnet50_strong_aug_seed42.json,runs/revision/cross_dataset/officehome/strong_aug/Real_World/42/officehome_Real_World_resnet50_strong_aug_seed42.pt,2,0,
cross-officehome-strong_aug-Real_World-seed123,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,123,123,123,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,61f0b4c87ea7717af6ec887af7433cc584263e11663c2e74f13bbec1d8dbd9ef,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Real_World/123/officehome_Real_World_resnet50_strong_aug_seed123.json,runs/revision/cross_dataset/officehome/strong_aug/Real_World/123/officehome_Real_World_resnet50_strong_aug_seed123.pt,2,0,
cross-officehome-strong_aug-Real_World-seed3407,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,3407,3407,3407,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,5937ab5a99571f95b393ba810a8c4fea625478ca01ec0dbd5d2c0e16795d23d4,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Real_World/3407/officehome_Real_World_resnet50_strong_aug_seed3407.json,runs/revision/cross_dataset/officehome/strong_aug/Real_World/3407/officehome_Real_World_resnet50_strong_aug_seed3407.pt,2,0,
cross-officehome-strong_aug-Real_World-seed2026,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,2026,2026,2026,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,eaf91ed29a85a7efaa9eed8ac71082c487ecd3f8dc3e736ede4d11f4a74cde0b,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Real_World/2026/officehome_Real_World_resnet50_strong_aug_seed2026.json,runs/revision/cross_dataset/officehome/strong_aug/Real_World/2026/officehome_Real_World_resnet50_strong_aug_seed2026.pt,2,0,
cross-officehome-strong_aug-Real_World-seed2027,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Real_World,strong_aug,strong_aug,torchvision:resnet50:IMAGENET1K_V2,2027,2027,2027,0.0,0.0,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,b6a3f19d5631d72f8458630ac465538137dd98c1a5c2ec471e96a40ff01434ec,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/strong_aug/Real_World/2027/officehome_Real_World_resnet50_strong_aug_seed2027.json,runs/revision/cross_dataset/officehome/strong_aug/Real_World/2027/officehome_Real_World_resnet50_strong_aug_seed2027.pt,2,0,
cross-officehome-feature_plus_kl-Art-seed42,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,42,42,42,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,1a4dfff5d584dc33396a130d06e92aa0d4e06d8f243ef2ec2de8d04786a83977,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/42/officehome_Art_resnet50_feature_plus_kl_seed42.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/42/officehome_Art_resnet50_feature_plus_kl_seed42.pt,2,0,
cross-officehome-feature_plus_kl-Art-seed123,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,123,123,123,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,4acad13ea6f0a92342b2f2c87e7e9b7ce62fa70a15d1d2a5c5e2d0293b94590e,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/123/officehome_Art_resnet50_feature_plus_kl_seed123.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/123/officehome_Art_resnet50_feature_plus_kl_seed123.pt,2,0,
cross-officehome-feature_plus_kl-Art-seed3407,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,3407,3407,3407,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,1c5f7c8744e0568ce5834eec8c7290846770a3a727f5c613545c6d7337e9037d,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/3407/officehome_Art_resnet50_feature_plus_kl_seed3407.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/3407/officehome_Art_resnet50_feature_plus_kl_seed3407.pt,2,0,
cross-officehome-feature_plus_kl-Art-seed2026,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,2026,2026,2026,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,daec76b09861a16cb3b8a46f1e4d8de8dc4f8c3fd87bf4cfb11f9fdc5cacbe39,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/2026/officehome_Art_resnet50_feature_plus_kl_seed2026.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/2026/officehome_Art_resnet50_feature_plus_kl_seed2026.pt,2,0,
cross-officehome-feature_plus_kl-Art-seed2027,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Art,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,2027,2027,2027,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,6b2109cf8a855e9b832c329268cd7f67d318d335816d37ba7e6c865130e5e197,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/2027/officehome_Art_resnet50_feature_plus_kl_seed2027.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Art/2027/officehome_Art_resnet50_feature_plus_kl_seed2027.pt,2,0,
cross-officehome-feature_plus_kl-Clipart-seed42,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,42,42,42,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,5349e1d047d174be1f6fe2d1c5db87c19f15087e419c4e9cd89f808ac9348f38,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/42/officehome_Clipart_resnet50_feature_plus_kl_seed42.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/42/officehome_Clipart_resnet50_feature_plus_kl_seed42.pt,2,0,
cross-officehome-feature_plus_kl-Clipart-seed123,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,123,123,123,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,d4a8cb4e738d8b9f1c0e862760eee3714cca6f5abe5a7fb899ff25b0875ad2ac,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/123/officehome_Clipart_resnet50_feature_plus_kl_seed123.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/123/officehome_Clipart_resnet50_feature_plus_kl_seed123.pt,2,0,
cross-officehome-feature_plus_kl-Clipart-seed3407,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,3407,3407,3407,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,015301dba2fc19d9d5661231bf867c42c5a5fb3ea361e5eb82880422c754a626,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/3407/officehome_Clipart_resnet50_feature_plus_kl_seed3407.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/3407/officehome_Clipart_resnet50_feature_plus_kl_seed3407.pt,2,0,
cross-officehome-feature_plus_kl-Clipart-seed2026,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,2026,2026,2026,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,e193e7f2022f27c1afab9061fc4ab3446d54a61c8a9141d45882cdb92d07de2e,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/2026/officehome_Clipart_resnet50_feature_plus_kl_seed2026.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/2026/officehome_Clipart_resnet50_feature_plus_kl_seed2026.pt,2,0,
cross-officehome-feature_plus_kl-Clipart-seed2027,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Clipart,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,2027,2027,2027,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,6f3f7e9da0d02e50a0f4abd5c4b50a55c0b927bd5b2b964f9a493d6f245075a2,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/2027/officehome_Clipart_resnet50_feature_plus_kl_seed2027.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Clipart/2027/officehome_Clipart_resnet50_feature_plus_kl_seed2027.pt,2,0,
cross-officehome-feature_plus_kl-Product-seed42,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Product,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,42,42,42,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,dabe49e0156fe1a0eb7ea6dc475addb556b06b2903eb128966a64f4465bbd2d4,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Product/42/officehome_Product_resnet50_feature_plus_kl_seed42.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Product/42/officehome_Product_resnet50_feature_plus_kl_seed42.pt,2,0,
cross-officehome-feature_plus_kl-Product-seed123,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Product,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,123,123,123,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,65955b9b3cdbd944d2a99f711fd6d7d9ae11b1978b6426641d0821d8f2bd16de,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Product/123/officehome_Product_resnet50_feature_plus_kl_seed123.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Product/123/officehome_Product_resnet50_feature_plus_kl_seed123.pt,2,0,
cross-officehome-feature_plus_kl-Product-seed3407,P0_cross_dataset_confirmation,shiftguard-cross-dataset-v1.1,officehome,data/OfficeHome,Product,feature_plus_kl,feature_plus_kl,torchvision:resnet50:IMAGENET1K_V2,3407,3407,3407,0.1,0.05,2.0,9,highest_source_validation_accuracy_earliest_exact_tie,eefa16d38230234a89dcd15cf7d5f8d57623e6701b0518ce8eb8cce4450ac9ac,7b2a609b34d0d852448433de24b7bb6a3fd02a1296a9ef45202b5456ae962172,complete,runs/revision/cross_dataset/officehome/feature_plus_kl/Product/3407/officehome_Product_resnet50_feature_plus_kl_seed3407.json,runs/revision/cross_dataset/officehome/feature_plus_kl/Product/3407/officehome_Product_resnet50_feature_plus_kl_seed3407.pt,2,0,
